Intake Date,Species,Species Class,Age,# of Animals,Date Found,Specific Location,City Found,Cause for Admission,Comments
06/26/18,Eastern Cottontail,Mammal,Baby,1,06/25/18,Weekapaug Overlook,Westerly,"Orphaned juvenile, declining",
06/26/18,Downy Woodpecker,Bird,Adult,1,06/26/18,Finder's address,Warwick,"Cat caught, broken L elbow",
06/26/18,Downy Woodpecker,Bird,Juvenile,1,06/22/18,Finder's address,Woonsocket,Compound FX L wing,
06/26/18,Eastern Cottontail,Mammal,Adult,1,06/26/18,40 Girard Lane,North Kingstown,Hawk attack on hind leg,
06/26/18,Eastern Cottontail,Mammal,Juvenile,1,06/26/18,Warwick Mall Showcase Cinema,Warwick,"Leg injury, hit by weed wacker",
06/26/18,Herring Gull,Bird,Baby,1,06/26/18,TJ's Sound,Newport,"Orphaned juvenile, fell off roof into road, cannot fly or put back",
06/26/18,White-footed Mouse,Mammal,Baby,1,06/26/18,Finder's address,Bristol,"Orphaned juvenile, cat caught",
06/27/18,Eastern Cottontail,Mammal,Juvenile,1,06/27/18,Point Judith Docks,Narragansett,"Dog caught, ? Broken back",
06/25/18,Blue Jay,Bird,Juvenile,1,06/25/18,71 Herbert Street,Warwick,"Orphaned juvenile, dislocated back toe, no feeling in leg",
06/09/18,Red-earred Slider,Reptile,,1,06/09/18,Reservoir near Blackamore Pond,Cranston,Underside of shell near leg,
06/10/18,Mourning Dove,Bird,,1,06/10/18,"Kingsgate Road, side of road",Barrington,Probably broken wing,
06/17/18,Domestic Dove,Bird,,1,06/17/18,Finder's address,"North Attleboro, MA",Neck,
06/28/18,Eastern Phoebe,Bird,,1,06/28/18,Finder's address,Pawtucket,"Fell out of 4 storey high nest, very neuro, stargazing",
06/28/18,House Sparrow,Bird,Fledgling,1,06/28/18,Walmart parking lot,Warwick,No injuries,
06/28/18,European Starling,Bird,Baby,1,06/28/18,215 Gilbert Stuart Road,Saunderstown,,
06/29/18,American Robin,Bird,,1,06/29/18,Finder's address,North Providence,Broken legs,
06/29/18,Pigeon,Bird,,1,06/29/18,65 Weybosset Street,Providence,"Blind, cannot fly, walks funny",
06/29/18,American Robin,Bird,Hatchling,2,06/29/18,Finder's address,Newport,Hatchlings,
06/30/18,Mourning Dove,Bird,,1,06/30/18,,Cranston,"L wing swollen@shoulder/elbow, not self feed after 4 days",
06/30/18,Northern Flicker,Bird,,1,06/30/18,"Near Doggy Day Care on Post Road, just past Gorton Pond",Warwick,"Not sure, suspect HBC, almost dead",
06/30/18,House Sparrow,Bird,,1,06/30/18,Finder's address,Warwick,Back injury,
07/01/18,European Starling,Bird,,1,07/01/18,Elmwood Avenue,Providence,Unknown,
07/01/18,White-footed Mouse,Mammal,Baby,1,07/01/18,Finder's address,North Kingstown,Stepped on?,
07/01/18,House Sparrow,Bird,,1,07/01/18,Finder's address,Providence,None,
07/04/18,Eastern Cottontail,Mammal,Baby,2,07/04/18,Finder's address,Coventry,1 puncture wound on one bunny,
07/04/18,Blue Jay,Bird,Baby,1,07/04/18,Finder's address,Cumberland,FX R wing,
07/04/18,House Wren,Bird,,1,07/04/18,Finder's address,Warwick,Legs?,
07/04/18,American Robin,Bird,,1,07/04/18,Finder's address,Pascoag,"Too small, tipping intermittenly",
07/05/18,House Sparrow,Bird,,1,07/05/18,Finder's address,Johnston,Too small,
07/05/18,Eastern Cottontail,Mammal,Baby,2,07/05/18,Finder's address,Portsmouth,Unknown,
07/06/18,American Robin,Bird,Fledgling,1,07/06/18,Unknown,,Broken wing,
07/08/18,Eastern Chipmunk,Mammal,,1,07/08/18,Morgan Avenue,Johnston,Possible HBC,
06/05/18,Eastern Cottontail,Mammal,Juvenile,4,06/05/18,Shetfield Cove,Jamestown,"Orphaned juvenile, found in a flooded nest",
06/15/18,Wood Duck,Bird,Baby,1,06/14/18,,,FX wing,
05/25/18,Red-earred Slider,Reptile,Adult,1,05/18/18,Given to finder by a friend,,"Missing toes on front feet, domestic",
06/23/18,Red-shouldered Hawk,Bird,Juvenile,1,06/23/18,Backyard,Woonsocket,"Emaciated, dehydrated",
06/30/18,American Robin,Bird,Baby,2,06/29/18,Finder's address,Cranston,"Orphaned juvenile, nest blew down in storm, cold, lethargic",
06/28/18,Common Mushrat,Mammal,Young Adult,1,06/27/18,Roger Williams Park Zoo,Providence,Injury,
06/21/18,Wedding Dove,Bird,Young Adult,1,06/21/18,35 Balsam Court,Cranston,Unknown injury,
06/23/18,Green Heron,Bird,Adult,1,06/22/18,Finder's address,Lincoln,Possible animal attack,
06/25/18,Northern Cardinal,Bird,Adult,1,06/25/18,"115 Ashaway Road, Faith Bible Chapel parking lot",Westerly,HBC,
06/26/18,Great Crested Plycatcher,Bird,Juvenile,1,06/26/18,Intersection of Norh Road and 138 Overpass,Jamestown,Broken/dislocated shoulder,
06/26/18,Blue Jay,Bird,Baby,1,06/26/18,Finder's address,Wakefield,Orphaned juvenile,
06/27/18,Eastern Cottontail,Mammal,Juvenile,1,06/27/18,Dennison Street,Newport,"Orphaned juvenile, cat caught",
06/27/18,American Robin,Bird,Juvenile,1,06/26/18,Finder's address,Warwick,"Orphaned juvenile, nest fell from tree",
06/27/18,Double-crested Cormorant,Bird,Juvenile,1,06/27/18,8 Therese Street,Narragansett,"No injuries, just beached",
06/27/18,Gray Catbird,Bird,Adult,1,06/27/18,By Post Office,"Oneco, CT",HBC? Flopping in road,
06/27/18,Mourning Dove,Bird,Adult,1,06/27/18,Heaton Orchard Road,West Kingston,"HBC, head/eye trauma, ""frog eye""",
06/27/18,Black Racer,Reptile,Adult,1,06/27/18,43B Victory Highway,West Greenwich,"Injury, trapped in strawberry net",
06/27/18,Eastern Phoebe,Bird,Baby,2,06/26/18,Trailer at Bob's Discount Furniture,"Norwich, CT","Orphaned juvenile, have mites",
06/27/18,Herring Gull,Bird,Adult,1,06/27/18,1 Defender's Row,Newport,Broken wing,
06/27/18,Eastern Cottontail,Mammal,Baby,1,06/27/18,Finder's address,Narragansett,"Cat caught, degloved, front R leg injured",
06/27/18,Eastern Cottontail,Mammal,Baby,1,06/27/18,Finder's address,West Kingston,"Cat caught, thin, starting to die",
06/27/18,Eastern Cottontail,Mammal,Baby,1,06/26/18,Finder's address,Johnston,Orphaned juvenile,
06/27/18,Eastern Cottontail,Mammal,Baby,1,06/27/18,Corner of Waterman Street and Benefit Street,Providence,Orphaned juvenile,
06/28/18,European Starling,Bird,Juvenile,1,06/28/18,West Street,Ashaway,Injury,
06/28/18,Eastern Cottontail,Mammal,Baby,1,06/28/18,In yard,Warwick,Orphaned juvenile,
06/28/18,Common Grackle,Bird,Juvenile,1,06/28/18,Park View Track,Cranston,"Orphaned juvenile, cold, unresponsive after heating",
06/28/18,Herring Gull,Bird,Adult,1,06/28/18,East Shore Road,Jamestown,"Wing (wrist) injury, hanging on ground",
06/28/18,Eastern Cottontail,Mammal,Baby,1,06/27/18,Autumn Road,Charlestown,Orphaned juvenile,
06/28/18,Gray Catbird,Bird,Adult,1,06/28/18,Camp Roller,South Kingstown,Wing injury,
06/28/18,American Robin,Bird,Baby,1,06/28/18,Finder's address,Jamestown,Injury,
06/28/18,Roseate Tern,Bird,Adult,1,06/28/18,Johnny Cakes Thrift Store,Westerly,Killed by banding,
06/28/18,Wild Turkey,Bird,Baby,1,06/28/18,59 Wesleyann Drive,Warwick,Cat attack,
06/28/18,Eastern Phoebe,Bird,Baby,1,06/28/18,Finder's address,East Greenwich,Orphaned juvenile,
06/28/18,Eastern Cottontail,Mammal,Baby,6,06/28/18,Finder's address,East Greenwich,"Dog caught, one injury",
06/28/18,House Sparrow,Bird,Juvenile,1,06/28/18,Finder's address,Providence,"Dog caught, broken R wing",
06/28/18,American Robin,Bird,Juvenile,1,06/28/18,Finder's address,Warwick,"Cat caught, hedgling",
06/28/18,Mallard,Bird,Baby,10,06/28/18,"Old Baptist Road, toward Devil's",North Kingstown,Orphaned juvenile,
06/29/18,Wild Turkey,Bird,Baby,1,06/28/18,Hopkins Hill Road,Coventry,HBC,
06/29/18,Herring Gull,Bird,Juvenile,1,06/29/18,Finder's address,Newport,L wing,
06/29/18,Eastern Cottontail,Mammal,Baby,5,06/27/18,20 Glendale Road,Narragansett,Orphaned juvenile,
06/29/18,Virginia Opossum,Mammal,Baby,4,06/28/18,Fish Road,Tiverton,Orphaned juvenile,
06/29/18,Pigeon,Bird,Adult,1,06/29/18,"I-95 S, right before Exit 10A",Warwick,"HBC, broken leg & wing",
06/29/18,Ring-billed Gull,Bird,Adult,1,06/28/18,Finder's address,East Providence,"Damaged wings, badly damaged feathers, failing, not flying",
06/29/18,Eastern Gray Squirrel,Mammal,Baby,1,06/29/18,Corner of MacArthur & Kingston Road,Wakefield,"Orphaned juvenile, found with 2 others (both dead)",
06/29/18,Painted Turtle,Reptile,Adult,1,06/29/18,"Roger Williams Parkway, by EB/Golf Course",North Kingstown,HBC,
06/29/18,Woodchuck,Mammal,Juvenile,1,06/29/18,Rt 1A,South Kingstown,Injury,
06/30/18,White-footed Mouse,Mammal,Baby,1,06/30/18,Finder's address,Johnston,Orphaned juvenile,
06/30/18,Chipping Sparrow,Bird,Adult,1,06/30/18,Finder's address,South Kingstown,Back injury/head trauma,
06/30/18,Common Grackle,Bird,Adult,1,06/30/18,Finder's address,North Providence,Unknown,
06/30/18,Pigeon,Bird,Young Adult,1,06/29/18,Finder's address,Central Falls,Injury,
06/30/18,Eastern Cottontail,Mammal,Baby,3,06/30/18,Finder's address,Warwick,Found by dog,
06/30/18,Big Brown Bat,Mammal,Adult,1,06/30/18,650 Ten Rod Road,North Kingstown,"Injury, not flying",
06/30/18,House Sparrow,Bird,Juvenile,1,06/30/18,885 Boston Neck Road,Narragansett,"Orphaned juvenile, found on ground",
06/30/18,Herring Gull,Bird,Adult,1,06/30/18,"Goat Island, Guerney's Resort",Newport,"Wing injury, broken at joint",
06/30/18,American Robin,Bird,Juvenile,1,06/30/18,Finder's address,North Kingstown,Cat brought in house,
06/30/18,Red-shouldered Hawk,Bird,Adult,1,06/30/18,387 Green End Avenue,Middletown,HBC,
07/01/18,House Sparrow,Bird,Juvenile,1,07/01/18,Finder's address,West Warwick,"Leg injury, neuro, spinal injury",
07/02/18,European Starling,Bird,Baby,1,07/02/18,585 Killingly Street,Johnston,"Orphaned juvenile, would not warm up/gape despite heating",
07/02/18,Eastern Cottontail,Mammal,Juvenile,1,07/02/18,305 Fairfax Drive,Warwick,Cat attack,
07/02/18,Common Grackle,Bird,Young Adult,1,07/01/18,Finder's address,Cranston,"Wing injury, spinning/flipping upside down, not eating",
07/02/18,European Starling,Bird,Baby,1,07/02/18,Finder's address,Riverside,"Fell out of nest, cat trying to injure",
07/02/18,Eastern Cottontail,Mammal,Baby,1,07/02/18,Finder's address,Cranston,"Orphaned juvenile, left at animal shelter",
07/02/18,American Woodcock,Bird,Baby,2,07/02/18,"95 South, Exit 13, airport Exit",Warwick,Orphaned juvenile,
07/02/18,Eastern Cottontail,Mammal,Baby,1,07/02/18,Finder's address,Warwick,Orphaned juvenile,
07/02/18,House Sparrow,Bird,Baby,1,07/01/18,Horse Paddock in backyard,Charlestown,Orphaned juvenile,
07/02/18,European Starling,Bird,Baby,2,07/02/18,"1 International Way, Immigration (ICE)",Warwick,Orphaned juvenile,
07/02/18,Gray Catbird,Bird,Adult,1,07/02/18,North Road,Jamestown,"HBC, died on the way to WRARI",
07/02/18,Eastern Cottontail,Bird,Baby,2,07/02/18,Finder's address,Coventry,"Orphaned juvenile, nest run over by lawnmower",
07/02/18,American Robin,Bird,Juvenile,1,07/02/18,Finder's address,Riverside,Orphaned juvenile,
07/02/18,House Sparrow,Bird,Baby,1,07/01/18,476 Chapmist Hill Road,Chepachet,Fell onto concrete from house soffet,
07/02/18,European Starling,Bird,Baby,1,07/02/18,Sodco Inc.,Slocum,Orphaned juvenile,
07/03/18,Herring Gull,Bird,Juvenile,1,07/03/18,State Street,Narragansett,Pecked by adult gull,
07/03/18,Common Grackle,Bird,Adult,1,07/02/18,Castle Rock Drive,Charlestown,"Unsure, leg/wing, gave the day but still on side, could not stand",
07/03/18,American Robin,Bird,Baby,1,07/03/18,URI campus sidewalk,Kingston,"Orphaned juvenile, too small",
06/30/18,Norway Rat,Mammal,Baby,1,06/29/18,Finder's address,North Providence,Orphaned juvenile,
07/02/18,Eastern Cottontail,Mammal,Juvenile,1,07/02/18,Finder's address,Middletown,Skin degloved 50%,
07/03/18,Pigeon,Bird,Adult,1,07/03/18,"400 Massasoit Avenue, #305",East Providence,"Severe head trauma, cannot stand",
07/03/18,Eastern Cottontail,Mammal,Baby,2,07/02/18,Finder's address,Jamestown,"Orphaned juvenile, 4 others dead",
07/03/18,American Robin,Bird,Juvenile,1,07/03/18,Finder's address,Warwick,L wing,
07/03/18,Pigeon,Bird,Juvenile,1,07/03/18,Finder's address,Woonsocket,Leg issue,
07/03/18,Eastern Cottontail,Mammal,Juvenile,1,07/03/18,Finder's address,Coventry,In pool skimmer,
07/03/18,European Starling,Bird,Baby,1,07/03/18,Finder's address,Tiverton,"Fell from nest, failing",
07/03/18,Barn Swallow,Bird,Baby,1,07/02/18,Finder's address,Greene,Orphaned juvenile,
07/05/18,White-footed Mouse,Mammal,Baby,1,07/05/18,"4781 Tower Hill Road, Bradley School",South Kingstown,Orphaned juvenile,
07/05/18,Virginia Opossum,Mammal,Juvenile,1,07/05/18,Finder's address,Providence,"Animal attack, possible tail injured",
07/05/18,American Robin,Bird,Baby,1,07/05/18,,Providence,Orphaned juvenile,
07/05/18,American Robin,Bird,Juvenile,1,07/04/18,,Cranston,Broken leg,
07/05/18,House Wren,Bird,Juvenile,2,07/05/18,Finder's address,Burrillville,Orphaned juvenile,
07/05/18,European Starling,Bird,Baby,1,07/05/18,Between Warner Street and Pond Street,Newport,"Orphaned juvenile, fell from nest",
07/04/18,Broad-winged Hawk,Bird,Baby,1,07/04/18,Raytheon,Middletown,"Fell from nest, found in road, suspected back injury",
07/03/18,Ring-billed Gull,Bird,Baby,1,07/03/18,22 Bowen's Wharf,Newport,Fell from roof,
07/05/18,Northern Flicker,Bird,Adult,1,07/05/18,Finder's address,Westerly,"L wing, dislocated shoulder",
07/06/18,White-breasted Nuthatch,Bird,Juvenile,1,07/06/18,Finder's address,North Kingstown,Wing issue,
07/06/18,Eastern Cottontail,Mammal,Baby,2,07/06/18,Finder's address,Warwick,"Orphaned juvenile, dog found nest",
07/06/18,Northern Flicker,Bird,Adult,1,07/06/18,,Barrington,Severe head trauma/broken leg,
07/06/18,House Sparrow,Bird,Juvenile,1,07/06/18,,East Providence,"Skull fracture, bad head wounds",
07/06/18,Common Grackle,Bird,Baby,1,07/06/18,Westshore Road,Warwick,Orphaned juvenile,
07/06/18,European Starling,Bird,Baby,1,07/06/18,"250 Service Road, Warwick Animal Shelter",Warwick,"Broken leg.  Fell out of nest, nest too high to put bird back",
07/07/18,Eastern Cottontail,Mammal,Juvenile,1,07/01/67,Finder's address,Wakefield,Major deglove,
07/07/18,House Wren,Bird,Baby,3,07/07/18,Finder's address,Newport,Nest fell over,
07/07/18,Eastern Phoebe,Bird,Baby,1,07/07/18,Finder's address,Chepachet,"Orphaned juvenile, nest fell on ground",
07/07/18,Common Grackle,Bird,Juvenile,1,07/07/18,Finder's address,Pawtucket,Injury,
07/07/18,Eastern Cottontail,Mammal,Baby,1,07/06/18,Finder's address,Wood River Junction,"Dog caught, broken leg @ hip",
07/09/18,Eastern Cottontail,Mammal,Baby,1,07/08/18,Finder's address,Charlestown,Cat dragged him by his foot,
07/09/18,Eastern Gray Squirrel,Mammal,Baby,1,07/08/18,Finder's address,Narragansett,Orphaned juvenile,
07/09/18,Broad-winged Hawk,Bird,Baby,1,07/08/18,Wildflower Road,Wakefield,L leg?,
07/09/18,American Robin,Bird,Baby,1,07/02/18,Finder's address,Providence,Orphaned juvenile,
07/09/18,American Robin,Bird,Adult,1,07/09/18,Finder's address,Narragansett,Respiratory distress,
07/09/18,Gray Catbird,Bird,Young Adult,1,07/09/18,Finder's address,Narragansett,May have clipped legs,
07/10/18,Common Grackle,Bird,Adult,1,07/09/18,Finder's address,Warwick,"R wing broken @ joint, bone exposed",
06/21/18,Mourning Dove,Bird,,1,06/21/18,Finder's address,Warwick,Injured wing?,
07/03/18,European Starling,Bird,Fledgling,1,07/03/18,101 Friendship Street,Providence,Not flying,
07/07/18,American Crow,Bird,,1,07/07/18,"680 Reservoir Avenue, near Walts Roast Beef",Cranston,FX L leg,
07/07/18,Northern Flicker,Bird,,1,07/07/18,George Arden Avenue,Warwick,Back injury/broken leg(s),
07/07/18,Fish Crow,Bird,,1,07/07/18,Isabelle Drive,Narragansett,,
07/08/18,Common Grackle,Bird,,1,07/08/18,Finder's address,Providence,"Window strike, blind in L eye",
07/08/18,Mute Swan,Bird,,1,07/08/18,95 Coolridge Avenue,Greenville,"Fish hook multiple, nothing wrong with bird",
07/10/18,American Robin,Bird,Adult,1,07/10/18,40 Valentine Circle,Warwick,"Cat attack, tail/leg injury",
07/10/18,House Sparrow,Bird,Juvenile,1,07/10/18,Butler Avenue,Providence,,
07/11/18,Eastern Cottontail,Mammal,,1,07/11/18,134 Salt Pond Road,Wakefield,Missing hind legs,
07/11/18,American Robin,Bird,,1,07/11/18,23 Inez Avenue,Warwick,Wing injury,
07/11/18,House Sparrow,Bird,Young Adult,1,07/11/18,15 Rodman Lane,North Kingstown,Drowning,
07/12/18,Eastern Cottontail,Mammal,,1,07/12/18,Finder's address,Warwick,"Injured R ear, dog grabbed it",
07/02/18,Chimney Swift,Bird,Juvenile,2,07/02/18,Finder's address,Cranston,,
07/13/18,European Starling,Bird,Baby,1,07/13/18,TJ Max parking lot,,,
07/13/18,House Sparrow,Bird,,1,07/13/18,Bittersweet Farm,East Greenwich,Unknown,
07/13/18,Northern Mockingbird,Bird,,1,07/13/18,135 Claypool Drive,Warwick,Unknown,
07/13/18,Chimney Swift,Bird,,4,07/13/18,Finder's address,Manville,Don't think so,
07/13/18,American Robin,Bird,,1,07/13/18,Finder's address,North Providence,Wing,
07/14/18,Eastern Cottontail,Mammal,,1,07/14/18,Mulligans Island Mini Golf,Warwick,"Leg injury, rabbit hit by stroller",
07/15/18,Norway Rat,Mammal,Baby,2,07/15/18,Finder's address,Pawtucket,One has puncture in head that is clear through to the nasal cavity.  Failing + agonal,
07/15/18,Common Grackle,Bird,Juvenile,1,07/15/18,Providence River in the basin,Providence,,
07/15/18,Fish Crow,Bird,Juvenile,1,07/15/18,First Beach,Newport,"Unknown, but can't fly",
07/16/18,American Robin,Bird,Baby,1,07/16/18,Finder's address,Warwick,"Hatchling, too small",
07/16/18,American Robin,Bird,,1,07/16/18,Finder's address,Lincoln,Broken wrist,
07/17/18,House Sparrow,Bird,Hatchling,1,07/17/18,26 Turner Street,Providence,Hatchling,
07/17/18,American Robin,Bird,,1,07/17/18,Finder's address,Coventry,L wing/leg? Dying on arrival,
07/17/18,Eastern Cottontail,Mammal,,1,07/17/18,Pool in backyard,Johnston,Fell in pool,
07/18/18,Eastern Cottontail,Mammal,Baby,2,07/18/18,Finder's address,Hopkinton,,
07/12/18,Eastern Cottontail,Mammal,Juvenile,1,07/11/18,Finder's address,North Kingstown,"Gash on head, clear fluid coming out of nose and mouth, very bad diarrhea, failing",
06/02/18,Virginia Opossum,Mammal,Juvenile,1,06/02/18,In road,Johnston,Orphaned juvenile,
06/02/18,Virginia Opossum,Mammal,Baby,1,06/02/18,,West Warwick,Orphaned juvenile,
06/12/18,Virginia Opossum,Mammal,Juvenile,1,06/12/18,182 Ratland,Cranston,Can't walk,
06/16/18,Virginia Opossum,Mammal,Baby,1,06/15/18,Nickerson Street,Cranston,"Orphaned juvenile, found on side of road",
06/18/18,Virginia Opossum,Mammal,Juvenile,1,06/17/18,Finder's address,Riverside,Dog caught,
06/21/18,Virginia Opossum,Mammal,Juvenile,1,06/21/18,Logee Street,Woonsocket,Orphaned juvenile,
07/12/18,Eastern Cottontail,Mammal,Baby,1,07/12/18,51 Front Street,Cumberland,"Dog bite, puncture wound L side",
07/13/18,Northern Flicker,Bird,Adult,1,07/13/18,541 Cottage,Pawtucket,HBC,
07/06/18,American Robin,Bird,Adult,1,07/05/18,Finder's address,Cranston,"Cat attack, then fell into pool.  Wound worsened, not healing",
07/06/18,Eastern Cottontail,Mammal,Baby,1,07/06/18,Finder's address,Smithfield,Injury,
07/07/18,Eastern Cottontail,Mammal,Baby,1,06/07/18,Finder's address,Warwick,"Orphaned juvenile, dog caught",
07/07/18,Eastern Cottontail,Mammal,Baby,3,07/06/18,Finder's address,Narragansett,Orphaned juvenile,
07/07/18,Eastern Cottontail,Mammal,Juvenile,1,07/07/18,Finder's address,Wakefield,Cat caught,
07/07/18,Eastern Cottontail,Mammal,Adult,1,07/07/18,Commonwealth Avenue,Warwick,Injury,
07/07/18,Herring Gull,Bird,Adult,1,07/07/18,"Montaup Golf Course, on shore",Portsmouth,Caught in fishing lure/line. R wing tendon torn (under wound) and severely infected,
07/07/18,Chipping Sparrow,Bird,Baby,1,07/07/18,Finder's address,Coventry,"Cat was trying to eat, failing",
07/07/18,Eastern Screech Owl,Bird,Juvenile,1,07/07/18,159 Poplar Drive,Cranston,,
07/08/18,Eastern Cottontail,Mammal,Baby,4,07/08/18,Finder's address,Albion,Dog caught one.  1 with injuries.,
07/09/18,House Sparrow,Bird,Juvenile,2,07/07/18,15 Rodman Lane,Wickford,Cat attack,
07/09/18,American Robin,Bird,Baby,1,07/08/18,Finder's address,Cranston,Orphaned juvenile,
07/09/18,Mallard,Bird,Baby,1,07/09/18,River Street,Providence,Orphaned juvenile,
07/09/18,Mourning Dove,Bird,Baby,1,07/09/18,In a driveway while walking dog,Cranston,Injury,
07/09/18,Brown-headed Cowbird,Bird,Baby,2,07/08/18,Finder's address,Providence,Orphaned juvenile,
07/08/18,Canada Goose,Bird,Young Adult,1,07/09/18,Slater Memorial Park,Pawtucket,Broken wing,
07/09/18,Ring-billed Gull,Bird,Adult,1,07/08/18,Narragansett Beach,Narragansett,Wing injury,
07/09/18,Herring Gull,Bird,Juvenile,1,07/09/18,Connell Highway (Walmart),Middletown,"On ground/limping. No improvement, either dislocated/broken knee or slipped tendon",
07/10/18,Wild Turkey,Bird,Juvenile,1,07/10/18,"At 400-600#, Cooper Road",Chepachet,"Finder didn't see flock on road, drive into them and stopped.  One was injured",
07/09/18,Eastern Gray Squirrel,Mammal,Baby,1,07/08/18,Finder's address,Coventry,Orphaned juvenile,
07/10/18,Eastern Cottontail,Mammal,Juvenile,1,07/10/18,Finder's address,Cranston,"Dog caught.  Back legs not moving, liquid came out",
07/10/18,Double-crested Cormorant,Bird,Adult,1,07/10/18,Lloyd's Beach Road,Little Compton,"Lethargic, not active.  Lead poisoning",
07/10/18,European Starling,Bird,Juvenile,1,07/10/18,Finder's address,Pawtucket,Back injury,
07/10/18,American Robin,Bird,Young Adult,1,07/10/18,,,Cat caught,
07/10/18,Blue Jay,Bird,Adult,1,07/10/18,Narragansett Parkway & Spring Garden Street,Warwick,"L leg dislocated, back injury",
07/10/18,House Sparrow,Bird,Young Adult,1,07/10/18,1A Squire Lane,Riverside,R broken wing,
07/19/18,House Sparrow,Bird,Baby,1,07/10/18,Bowling Alley,Wakefield,Orphaned juvenile,
07/10/18,Eastern Cottontail,Mammal,Juvenile,1,07/10/18,Finder's address,Riverside,"Dog found bunny, degloved, no feeling in back legs",
07/11/18,European Starling,Bird,Juvenile,2,07/08/18,580 Waterman Avenue,East Providence,Orphaned juvenile,
07/11/18,American Robin,Bird,Juvenile,1,07/09/18,Finder's address,Providence,Broken wing,
07/11/18,Wood Thrush,Bird,Juvenile,1,07/11/18,Finder's address,Wakefield,"Possible window strike, found on deck flipped over. Blind",
07/11/18,Gray Catbird,Bird,Adult,1,07/11/18,,"Oneco, CT",Possible HBC,
07/11/18,Black-capped Chickedee,Bird,Baby,2,07/10/18,Finder's address,Wyoming,Orphaned juvenile.  Too young.,
07/11/18,Eastern Red Bat,Mammal,Young Adult,1,07/11/18,42 Remington Street,Burrillville,FX L wing,
07/11/18,Eastern Cottontail,Mammal,Juvenile,1,07/10/18,Canal Street,Westerly,Found on road.  Head injury/eye damage,
06/26/18,Northern Flicker,Bird,Adult,1,06/25/18,27 Porter Pond Road,"Sterling, CT",Injury,
07/11/18,Mourning Dove,Bird,Juvenile,1,07/11/18,"Newport Avenue, Pawtucket/Attleboro Line",Pawtucket,HBC,
07/11/18,Eastern Cottontail,Mammal,Juvenile,1,07/11/18,Finder's address,Charlestown,"Cat caught, cat clawed eyeball, badly injured",
07/11/18,Black-capped Chickedee,Bird,Adult,1,07/11/18,Finder's address,Charlestown,Window strike,
07/11/18,American Robin,Bird,Baby,2,07/11/18,Finder's address,Barrington,Orphaned juvenile,
07/12/18,Domestic Pigeon,Bird,Adult,1,07/11/18,Across from Sprague Park,Narragansett,Injury?  Band on leg,
07/12/18,Eastern Cottontail,Mammal,Juvenile,1,07/12/18,Finder's address,Wakefield,Injury,
07/12/18,Northern Cardinal,Bird,Juvenile,1,07/12/18,Finder's address,Hope Valley,"Orphaned juvenile, cat caught",
07/12/18,Mourning Dove,Bird,Juvenile,1,07/11/18,"Potowomut Road, near Goddard Park",Warwick,Injury,
07/12/18,Eastern Cottontail,Mammal,Baby,1,07/11/18,Finder's address,Wakefield,"Cat attack. Wound not healing, broken toe/exposed bone.",
07/12/18,White-footed Mouse,Mammal,Baby,1,07/11/18,100 Crossings Boulevard,Warwick,Orphaned juvenile,
07/12/18,Mourning Dove,Bird,Juvenile,1,07/12/18,Finder's address,Warwick,"Orphaned juvenile, broken leg",
07/12/18,Eastern Cottontail,Mammal,Baby,1,07/12/18,Meehan Camp,Providence,Orphaned juvenile,
07/12/18,Eastern Cottontail,Mammal,Juvenile,2,07/12/18,Finder's address,Westerly,Hit with weedwacker. 1-head injury.,
07/12/18,American Robin,Bird,Adult,1,07/12/18,Finder's address,Portsmouth,Potential cat attack,
07/12/18,Eastern Cottontail,Mammal,Baby,1,07/12/18,693 Rose Hill Road,Wakefield,Orphaned juvenile,
07/12/18,Ring-billed Gull,Bird,Adult,1,07/12/18,Finder's address,North Kingstown,Broken R wing,
07/13/18,Northern Cardinal,Bird,Baby,1,07/13/18,Finder's address,Newport,FX L knee,
07/13/18,Chimney Swift,Bird,Baby,2,07/13/18,Finder's address,Pawtucket,Orphaned juvenile,
07/13/18,Eastern Cottontail,Mammal,Baby,1,07/13/18,135 Ricci Lane,North Kingstown,Orphaned juvenile,
07/11/18,Blue Jay,Bird,Juvenile,1,07/08/18,Finder's address,Middletown,"Fell out of nest onto road, L leg injury",
07/13/18,Eastern Cottontail,Mammal,Baby,1,07/13/18,Finder's address,Providence,"Orphaned juvenile, failing",
07/13/18,Mourning Dove,Bird,Juvenile,1,07/13/18,Finder's address,Exeter,Broken wing,
07/12/18,Eastern Cottontail,Mammal,Baby,1,07/12/18,Finder's address,Middletown,Hawk attack,
07/13/18,House Sparrow,,Juvenile,1,07/13/18,,Burrillville,Agonal breathing,
07/13/18,Herring Gull,Bird,Young Adult,1,07/13/18,URI Bay campus,Narragansett,Injured wing,
07/13/18,Blue Jay,Bird,Juvenile,1,07/13/18,"Crompton Avenue, near Scalloptown Park",East Greenwich,Foot/leg/brain injury?  Not hopping away when dog approached.,
07/13/18,Brown-headed Cowbird,Bird,Juvenile,1,07/13/18,Corner of Seaside & Frigate Street,Jamestown,Legs broken,
07/13/18,Eastern Cottontail,Mammal,Baby,1,07/13/18,Finder's address,Hope Valley,Cat caught,
07/13/18,Chipping Sparrow,Bird,Baby,1,07/13/18,Finder's address,East Greenwich,Broken leg,
07/13/18,Eastern Cottontail,Mammal,Juvenile,1,07/13/18,Finder's address,Warwick,Crow attack,
