Intake Date,Species,Species Class,Age,# of Animals,Date Found,Specific Location,City Found,Cause for Admission,Comments
06/23/16,Eastern Cottontail,Mammal,,1,06/23/16,,Providence,Back injury,
06/23/16,Eastern Cottontail,Mammal,Adult,1,06/23/16,Shannock Road,Charlestown,HBC,
06/23/16,W.F. Deer Mouse,Mammal,Juvenile,4,06/22/16,Backyard,Foster,Orphaned juvenile,
06/23/16,Opossum,Mammal,Juvenile,4,06/23/16,Maxion Hill Road,Ashaway,"Orphaned juvenile, pinkies",
06/23/16,Eastern Cottontail,Mammal,,1,06/23/16,Swimming pool at finder's address,Westerly,Injury?,
06/23/16,Mourning Dove,Bird,,1,06/23/16,"Near Pine Grove Street, side of road",Warwick,Injury,
06/23/16,American Robin,Bird,Juvenile,3,06/23/16,Yard,East Greenwich,"Orphaned juvenile, mom not coming back",
06/24/16,House Sparrow,Bird,Juvenile,1,06/24/16,Garage,Saunderstown,"Orphaned juvenile, stuck in leaf blower",
06/23/16,House Sparrow,Bird,Juvenile,1,06/23/16,"Near Walgreens, West Main Road",Middletown,Orphaned juvenile,
05/18/16,Opossum,Mammal,,1,,Finder's address,Warwick,"Cat picked up but dropped him, scratched L from shoulder",
06/18/16,Eastern Grey Squirrel,Mammal,,1,,,North Kingstown,"HBC, Can't walk",
06/23/16,Crow,Bird,,1,,,Jamestown,Injury unknown,
06/24/16,Eastern Cottontail,Mammal,Baby,1,,,,Injury not sure,
06/24/16,American Robin,Bird,Juvenile,1,,Finder's address,Warwick,Injured wing,
06/25/16,American Robin,Bird,Baby,1,,Finder's address,Hope Valley,None injury that are visible,
06/28/16,Eastern Grey Squirrel,Mammal,,1,,"Rocky Hill Road, at Grange Road",North Smithfield,Leg injury,
06/29/16,House Sparrow,Bird,Fledgling,1,,Finder's address,Woonsocket,?,
06/30/16,Fish Crow,Bird,Baby,1,,Finder's address,West Warwick,R wing injury?,
07/03/16,American Robin,Bird,Juvenile,1,,Finder's address,Providence,,
06/23/16,House Sparrow,Bird,Juvenile,1,06/22/16,Crassy Plain Road,Riverside,Window strike,
06/24/16,American Robin,Bird,Juvenile,1,06/17/16,"Near Shaw's, on Douglas Avenue",North Providence,Orphaned juvenile,
06/26/16,Woodchuck,Mammal,Adult,1,06/26/16,Finder's address,Warren,Trapped,
05/26/16,Opossum,Mammal,Juvenile,1,05/26/16,Backyard,Warwick,"Possible broken leg, not improving",
05/31/16,Eastern Box Turtle,Reptile,Adult,1,05/31/16,Hope Valley School Parking Lot,Hope Valley,Injury,
06/02/16,Painted Turtle,Reptile,Adult,1,06/01/16,Pond off Round Top Road,Burrillville,HBC,
06/02/16,Box Turtle,Reptile,,1,2015,Shuman Kanuc Hill Road,Charlestown,Kidnapped,
06/15/16,Broad-winged Hawk,Bird,Juvenile,1,06/15/16,Finder's address,"Rehoboth, MA","Orphaned juvenile, not improving",
06/15/16,Mallard,Bird,Juvenile,5,06/14/16,Carls Pond,,Orphaned juvenile,
06/17/16,Mallard,Bird,,1,06/17/16,Yard,Smithfield,Yard,
06/20/16,Domestic Pigeon,Bird,Adult,1,06/20/16,Walmart Parking Lot,Warwick,Emaciated,
06/20/16,Domestic Pigeon,Bird,Adult,1,06/20/16,152 Winchester Drive,Wakefield,Emaciated,
06/20/16,Blue Jay,Bird,Adult,1,06/20/16,Finder's address,Newport,Possible HBC,
06/20/16,Eastern Box Turtle,Reptile,Adult,1,06/20/16,Driveway,Richmond,Cracked shell,
06/21/16,Starling,Bird,Fledgling,1,06/21/16,,Central Falls,"Stunned, flew into side of car",
06/21/16,Herring Gull,Bird,Adult,1,06/21/16,1600 Division Road,East Greenwich,Wing injury??,
06/21/16,Mallard,Bird,Juvenile,2,06/10/16,In yard,Bradford,Orphaned juvenile,
06/21/16,Mallard,Bird,Juvenile,1,06/21/16,Finder's address,Tiverton,Orphaned juvenile,
06/22/16,Mallard,Bird,Juvenile,1,06/21/16,Patio,Warwick,Orphaned juvenile,
06/22/16,Barred Owl,Bird,Juvenile,1,06/22/16,Finder's address,Exeter,Injury,
06/22/16,House Mouse,Mammal,Juvenile,1,06/22/16,Yard,Providence,"Orphaned juvenile, stuck to glue trap",
06/22/16,House Sparrow,Bird,,1,06/22/16,County Road,Barrington,Injury,
06/23/16,Mourning Dove,Bird,Juvenile,1,06/22/16,Yard,Coventry,L wing fracture @ carpal joint,
06/23/16,Mute Swan,Bird,Juvenile,1,06/22/16,Finder's address,Manville,"Orphaned juvenile, fell down waterfall/back injury",
07/03/16,Pigeon,Bird,Juvenile,1,07/03/16,Front yard,Providence,Orphaned juvenile,
06/24/16,Eastern Cottontail,Mammal,Juvenile,1,06/23/16,Yard,North Kingstown,"Orphaned juvenile, dog caught",
06/24/16,Eastern Cottontail,Mammal,Juvenile,1,06/24/16,Backyard,Coventry,Cut on back leg from puppy,
06/24/16,Pigeon,Bird,,1,06/23/16,"Backyard, 55 Memorial Boulevard",Newport,Injury,
06/24/16,House Sparrow,Bird,Juvenile,4,06/22/16,,,Orphaned juvenile,
06/24/16,Eastern Cottontail,Mammal,Juvenile,1,06/24/16,Finder's address,Wakefield,Injury,
06/24/16,Skunk,Mammal,Juvenile,1,06/24/16,3399 South County Trail,East Greenwich,Orphaned juvenile,
06/23/16,Raccoon,Mammal,Juvenile,2,,,,Orphaned juvenile,
06/24/16,American Robin,Bird,Adult,1,06/24/16,15 Cottage Street,West Warwick,Injury,
06/24/16,European Starling,Bird,Juvenile,2,06/20/16,6595 Post Road,North Kingstown,Relocated during sign repair,
06/24/16,Snapping Turtle,Reptile,,1,06/24/16,Willow Lane,Portsmouth,Run over,
06/24/16,House Sparrow,Bird,,1,06/24/16,,Bristol,Cat had it in mouth,
06/24/16,Wood Duck,Bird,Baby,4,06/24/16,Lake Drive,North Kingstown,Orphaned juvenile,
06/24/16,Herring Gull,Bird,Adult,1,06/24/16,134 Campden Court,Wakefield,Injury,
06/24/16,Squirrel,Mammal,Adult,,,,,HBC,
06/24/16,Eastern Cottontail,Mammal,Baby,1,06/23/16,Kingstown Mobile Home Park,,Injured by cat,
06/24/16,House Sparrow,Bird,Juvenile,1,06/22/16,Subway,Warwick,"Orphaned juvenile, on ground",
06/24/16,Yellow Warbler,Bird,Juvenile,1,06/24/16,,Westerly,Orphaned juvenile,
06/24/16,Blue Jay,Bird,Adult,1,06/23/16,,Smithfield,Injury,
06/24/16,Northern Rough Winged Swallow,Bird,Juvenile,1,06/24/16,Boat yard - Pawtuxet Village,,"Orphaned juvenile, fell in water",
06/24/16,White-throated Sparrow,Bird,,,06/24/16,,Jamestown,HBC,
06/24/16,House Sparrow,Bird,Adult,1,06/24/16,Finder's address,Warwick,Cracked skull/ruptured L eye,
06/25/16,Virginia Opossum,Mammal,Juvenile,2,06/25/16,47 Oakland Avenue,Providence,Orphaned juvenile,
06/24/16,House Sparrow,Bird,Adult,1,06/24/16,Rt 2,Warwick,Window strike,
06/24/16,Blue Jay,Bird,,1,06/24/16,Yard,Cranston,"Neuro, grossly thin",
06/20/16,Common Grackle,Bird,Juvenile,1,06/20/16,Alliance Security,Cranston,Orphaned juvenile,
06/23/16,European Starling,Bird,Juvenile,1,06/23/16,Finder's address,Cranston,Fell from nest,
06/21/16,House Sparrow,Bird,Juvenile,1,06/20/16,943 Dyer Avenue,Cranston,"Orphaned juvenile?, poor feather condition, emaciated",
06/06/16,Grackle,Bird,Juvenile,1,06/06/16,In yard,Warwick,"Juvenile, eyes closed, week, malnutrition",
06/25/16,American Robin,Bird,Juvenile,1,06/24/16,Stop&Shop Parking Lot,Providence,"Orphaned juvenile, eye trauma",
06/25/16,Mourning Dove,Bird,Adult,1,06/24/16,In yard,Cranston,Animal attack,
06/25/16,W.F. Deer Mouse,Mammal,Juvenile,1,06/25/16,Finder's address,Coventry,Orphaned juvenile,
06/25/16,Canada Goose,Bird,Juvenile,3,05/25/16,Marina on Wharf Road,Warwick,Orphaned juvenile,
06/25/16,House Sparrow,Bird,Juvenile,1,06/25/16,In yard,,Cat attack,
06/25/16,European Starling,Bird,Juvenile,1,06/25/16,Green End Avenue,Middletown,"Orphaned juvenile, fx leg",
06/25/16,Blue Bird,Bird,Juvenile,1,06/25/16,On deck,Charlestown,Possible window strike,
06/25/16,Grey Catbird,Bird,Juvenile,1,06/24/16,Finder's address,"Mashantucket, CT","Possible wing injury, cat caught",
06/25/16,Sparrow,Bird,Juvenile,1,06/25/16,Main Street,East Greenwich,"Orphaned juvenile, zero injury",
06/25/16,Barn Swallow,Bird,Adult,1,06/25/16,,Foster,Injury,
06/27/16,Barn Swallow,Bird,Juvenile,1,06/27/16,Barn at finder's address,Foster,Orphaned juvenile,
06/26/16,Great Black-backed Gull,Bird,,1,06/26/16,Goat Island,Newport,Badly broken wing,
06/26/16,White-breasted Nuthatch,Bird,Juvenile,1,06/25/16,Brought in from Tree company,,Orphaned juvenile,
06/26/16,American Robin,Bird,Juvenile,3,06/25/16,On front gutter,Woonsocket,Orphaned juvenile,
06/26/16,European Starling,Bird,Juvenile,1,06/25/16,Driveway,Woonsocket,Orphaned juvenile,
06/26/16,House Sparrow,Bird,Juvenile,1,06/25/16,Front Awning,North Providence,Orphaned juvenile,
06/26/16,Pigeon,Bird,Juvenile,2,06/25/16,Central Falls PD,Central Falls,Orphaned juvenile,
06/25/16,House Sparrow,Bird,Juvenile,1,06/25/16,Finder's address,Providence,Orphaned juvenile,
06/26/16,Skunk,Mammal,Juvenile,1,06/25/16,Yard,Hopkinton,"Orphaned juvenile, caught in trap",
06/27/16,Rabbit,Mammal,Baby,2,06/26/16,Yard,South Kingstown,Orphaned juvenile,
06/27/16,American Robin,Bird,Juvenile,2,06/27/16,,Cranston,,
06/27/16,Eastern Screech Owl,Bird,Juvenile,1,06/27/16,"261 West Main Road, Walker's Farm",Little Compton,Crow attack,
06/26/16,Raccoon,Mammal,Juvenile,1,06/20/16,Lincoln Woods,,Orphaned juvenile,no bare skin contact
06/27/16,Mallard,Bird,Adult,3,06/27/16,138 toward Lincoln,,Trapped on road/kidnapped,
06/27/16,Herring Gull,Bird,Juvenile,1,06/26/16,Behind 5 Below,Newport,Foot almost disconnected,
06/27/16,House Finch,Bird,Juvenile,1,06/27/16,In front yard,Hope,Orphaned juvenile,
06/27/16,Black-capped Chickadee,Bird,Juvenile,1,06/25/16,Finder's address,Cranston,Orphaned juvenile,
06/27/16,Chipmunk,Mammal,Juvenile,1,06/27/16,Finder's address,Narragansett,"Injury, cat caught",
06/27/16,Red-bellied Woodpecker,Bird,Juvenile,1,06/27/16,Hundred Acre Pond East,West Kington,Unable to fly/attacked by hawk,
06/28/16,Raccoon,Mammal,Juvenile,1,06/28/16,3 Crown Street,Westerly,Missing eye,
06/28/16,Starling,Bird,,1,06/27/16,,Warwick,Broken wing,
06/28/16,House Sparrow,Bird,Juvenile,1,06/27/16,,,"Back injury, failing",
06/28/16,Squirrel,Mammal,Adult,1,06/26/16,Capron Park Zoo,,Head injury,
06/28/16,Skunk,Mammal,Juvenile,1,06/27/16,Finder's address,Hopkinton,Orphaned juvenile,
06/28/16,Rabbit,Mammal,Juvenile,1,06/28/16,,Providence,Injury,
06/28/16,House Sparrow,Bird,Juvenile,1,06/28/16,Finder's address,Smithfield,Orphaned juvenile,
06/28/16,Grackle,Bird,Juvenile,1,06/28/16,Finder's address,Narragansett,Injured wing/foot,
06/27/16,Fish Crow,Bird,Juvenile,1,06/27/16,Finder's address,East Providence,? Hawk attack,
06/28/16,House Sparrow,Bird,Juvenile,3,06/27/16,Westport,,,
06/28/16,Robin,Bird,Adult,1,,Corner of Mourning Dove and Shermantown,North Kingstown,HBC,
06/28/16,Eastern Chipmunk,Mammal,Adult,1,06/28/16,Home yard,North Kingstown,? Back leg injury,
06/28/16,Eastern Cottontail,Mammal,Juvenile,5,06/27/16,Backyard,North Smithfield,Hit by lawnmower,
06/28/16,Northern Flicker,Bird,Adult,1,06/27/16,Side yard,North Providence,Attacked by crows,
06/28/16,House Sparrow,Bird,Adult,1,06/27/16,Trinity Brewhouse,,Broken R wing/severed L leg,
06/28/16,Mourning Dove,Bird,Juvenile,1,06/27/16,"Gateway, 1415 Hartford Avenue",Johnston,Orphaned juvenile,
06/28/16,American Robin,Bird,Juvenile,2,06/27/16,Backyard,Cumberland,In dog's mouth,
06/28/16,American Robin,Bird,Juvenile,3,06/28/16,,Johnston,Orphaned juvenile,
06/28/16,European Starling,Bird,Juvenile,1,06/28/16,Garage,Warwick,"Orphaned juvenile, injury",
06/28/16,House Sparrow,Bird,Juvenile,1,06/28/16,Backyard,Newport,No outward sign of injury,
06/28/16,House Sparrow,Bird,Juvenile,1,06/28/16,In garage,Warwick,Orphaned juvenile,
06/28/16,House Sparrow,Bird,Juvenile,1,06/28/16,Finder's address,East Greenwich,"Orphaned juvenile, could not get back to nest",
06/28/16,Mallard,Bird,Juvenile,1,06/25/16,,Warwick,"Orphaned juvenile, injury",
06/28/16,Gold Finch,Bird,Adult,1,06/28/16,Middle of road at finder's address,North Providence,Injury,
06/28/16,Eastern Screech Owl,Bird,Juvenile,1,06/28/16,4 Fair Fields Drive,Little Compton,Injury,
06/28/16,Pigeon,Bird,Juvenile,1,06/28/16,Finder's address,Little Compton,FX wing,
06/28/16,Eastern Cottontail,Mammal,Adult,1,06/28/16,Yard,Warwick,"HBC, paralysis",
06/28/16,American Crow,Bird,Juvenile,1,06/28/16,Backyard,Wakefield,"Orphaned juvenile, maggots in head/damage to both ears",
06/29/16,House Sparrow,Bird,Juvenile,1,06/28/16,Yard,Newport,"Orphaned juvenile, other bird attacking, ruptured eye",
06/28/16,American Robin,Bird,Juvenile,1,06/28/16,Finder's address,Warwick,L wing and L foot,
06/29/16,American Robin,Bird,Juvenile,1,06/28/16,,East Greenwich,Orphaned juvenile,
06/29/16,Eastern Cottontail,Mammal,Juvenile,1,06/28/16,Yard,Hope,Lame back legs,
06/29/16,European Starling,Bird,Juvenile,1,06/28/16,Front yard,Riverside,"Neuro, cat attack",
06/29/16,Striped Skunk,Mammal,Juvenile,1,06/29/16,"630 Smithfield Avenue, Apt 1012",North Providence,Orphaned juvenile,
06/29/16,American Robin,Bird,Juvenile,1,06/29/16,666 East Avenue,Warwick,Possible window strike,
06/29/16,European Starling,Bird,Juvenile,2,06/29/16,Watch Hill,Westerly,"Orphaned juvenile, ice cold",
06/29/16,Blue Jay,Bird,Adult,1,06/29/16,Pawtucket Country Club,,Attacked by crows/HBC,
06/29/16,Eastern Cottontail,Mammal,Adult,1,06/28/16,Front yard,Harrisville,Cat and dog attack/lacerations & broken front paws,
06/29/16,Eastern Grey Squirrel,Mammal,Adult,1,06/27/16,Under tree in side yard at finder's address,Providence,"L eye blown, puncture wounds both sides, able to move legs but not stand or sit",
06/30/16,House Sparrow,Bird,Juvenile,1,06/30/16,Honeyman Avenue,Middletown,"HBC, failing",
06/30/16,Deer Mouse,Mammal,Newborn,3,06/29/16,Attleboro Train Station,"Attleboro, MA",Orphaned juvenile,
06/30/16,Herring Gull,Bird,Adult,1,06/30/16,15 Clam Shell Road,Westerly,"Tied in fishing line, maybe hook",
06/30/16,European Starling,Bird,Juvenile,1,06/29/16,51 Old Tower Hill Road,North Kingstown,Orphaned juvenile,
06/30/16,Grey Catbird,Bird,,1,06/30/16,On porch,West Kington,"Seemed lethargic, string on beak?",
06/30/16,Deer Mouse,Mammal,,1,06/30/16,Finder's address,West Kington,Orphaned juvenile,
06/30/16,European Starling,Bird,,1,06/30/16,Finder's address,Warwick,,
06/30/16,Eastern Cottontail,Mammal,Juvenile,1,06/30/16,Seven Mile Road,Hope,Injury?,
07/01/16,Woodcock,Bird,,1,06/30/16,Berkley Avenue,Middletown,Injury,
07/01/16,American Robin,Bird,Juvenile,2,07/01/16,,Coventry,Orphaned juvenile,
07/01/16,Mourning Dove,Bird,Juvenile,1,06/30/16,Finder's address,Warwick,,
07/01/16,Gull,Bird,Adult,1,07/01/16,Weekapaug Golf Course,,,
07/01/16,Blue Heron,Bird,Juvenile,1,07/01/16,74 King Philip Road,Bristol,"Injured wing, twisted around",
07/01/16,Eastern Kingbird,Bird,Juvenile,1,07/01/16,Exeter Golf Course,,Orphaned juvenile,
07/01/16,Brown-headed Cowbird,Bird,Juvenile,1,06/30/16,In yard,North Kingstown,"Orphaned juvenile, cat attack",
07/01/16,American Robin,Bird,Juvenile,1,07/01/16,Post Road - Sheridan,,Orphaned juvenile,
07/01/16,American Robin,Bird,Juvenile,1,07/01/16,Glenn Hills School,Cranston,Wing injury,
07/01/16,American Robin,Bird,Juvenile,1,07/01/16,Garden,Narragansett,"Orphaned juvenile, injury",
07/01/16,Domestic Pigeon,Bird,Adult,1,07/01/16,Matunuck,South Kingstown,Injury? R wing,
07/02/16,Blue Jay,Bird,Adult,1,06/30/16,In yard,Saunderstown,Injury,
07/02/16,Mourning Dove,Bird,Adult,1,,,,"Cat attack, shattered wing",
07/02/16,Blue Jay,Bird,Adult,1,,,,"Heavy breathing (open mouth), can't stand",
07/02/16,House Sparrow,Bird,Adult,1,07/02/16,Fence in backyard,Newport,Stuck in fence/leg snapped off,
07/02/16,Blue Heron,Bird,Adult,1,07/02/16,45 Gardiner,East Providence,Emaciated,
07/02/16,W.F. Deer Mouse,Mammal,Juvenile,2,07/02/16,Pet Refuge,North Kingstown,Orphaned juvenile,
05/12/16,Blue Jay,Bird,,1,,"Metro Center Boulevard, halfway between greenwich Avenue & Kilvert Street",Warwick,Can't fly,
06/18/16,Red-tailed Hawk,Bird,Adult,1,,Finder's address,West Greenwich,Right wing injury,
06/24/16,Wood Thrush,Bird,,1,,Finder's address,Cranston,,
07/03/16,Brown-headed Cowbird,Bird,Juvenile,1,,,,,
07/03/16,Broad-winged Hawk,Bird,Juvenile,1,,Finder's address,Exeter,Unsure injury,
07/03/16,Crow,Bird,,1,,Finder's address,Cumberland,Neuro,
07/07/16,House Sparrow,Bird,Baby,1,,Naval Base,"Groton, CT",Fell from nest,
07/09/16,Starling,Bird,Fledgling,1,,Finder's address,East Greenwich,Broken wing,
07/09/16,Eastern Cottontail,Mammal,,2,,Finder's address,Coventry,,
07/09/16,Eastern Cottontail,Mammal,Baby,2,,Finder's address,Middletown,Small bite,
07/09/16,Eastern Cottontail,Mammal,Baby,4,,24 Church Avenue,Warwick,Dog bite to 1 bunny,
07/10/16,Eastern Cottontail,Mammal,Baby,4,,Finder's address,North Kingstown,One skull fractured,
07/10/16,Eastern Cottontail,Mammal,Baby,4,,,Cranston,Lawnmower,
07/10/16,Eastern Cottontail,Mammal,Baby,2,,Finder's address,Middletown,None injury,
07/10/16,Eastern Cottontail,Mammal,,1,,Finder's address,Warwick,"Cuts, injured L back leg",
07/10/16,Eastern Cottontail,Mammal,Baby,2,,Finder's address,Wakefield,"1-injured to R rear leg, 2-unknown injury",
07/11/16,House Sparrow,Bird,,1,,Finder's address,,None injury,
07/11/16,Cedar Waxwing,Bird,Juvenile,1,,Strawberry Field Road,Warwick,,
07/07/16,Sparrow,Bird,Pre-Fledge,1,,Finder's address,Providence,"Bird found under wheel of car, no injury",
07/03/16,House Sparrow,Bird,Juvenile,1,,32 Sanctuary Road,Charlestown,Finder thought bird was abandoned,
06/11/16,Squirrel,Mammal,Adult,1,06/11/16,"In road, Rt 32",CT,"HBC, Neuro, L eye injury, mouth bleeding both sides, lower jaw swolen both sides",
06/30/16,Wood Duck,Bird,Juvenile,1,06/30/16,In garage,Warwick,Abandoned,
07/12/16,Canada Goose,Bird,Adult,1,3 Weeks,RW Park across from Ball Park,Providence,"Injury, failing",
07/12/16,Chimney Swift,Bird,Juvenile,1,07/11/16,"Vincent Avenue, a little bit down from finder's address",Pawtucket,"Injury, mites in mouth, bloody",
05/16/16,Wood Duck,Bird,Adult,1,05/16/16,107 Richmond Tower Road,Richmond,"Cut & feathers torn, hit by truck, not improving",
07/04/16,Opossum,Mammal,Juvenile,1,,Yard,Narragansett,"Orphaned juvenile, too small",
06/08/16,Wood Duck,Bird,Juvenile,1,06/08/16,RT 6,"Seekonk, MA",HBC,
07/09/16,Grey Fox,Mammal,Juvenile,1,07/09/16,Finder's address,Cumberland,Abscess on R hock,
06/01/16,American Robin,Bird,Adult,1,06/01/16,Meadowview Avenue,Warwick,Possible HBC,
06/17/16,Red-eared turtle,Reptile,Juvenile,1,06/17/16,Central Falls Drug Raid,Central Falls,"Picked up from Central Falls ACO, turtle seized during drug raid",
06/17/16,Painted Turtle,Reptile,Juvenile,1,06/17/16,Central Falls Drug Raid,Central Falls,"Picked up from Central Falls ACO, turtle seized during drug raid",
06/20/16,Canada Goose,Bird,Adult,1,06/19/16,River Island Park,,Possible lead poison,
06/21/16,American Crow,Bird,Juvenile,1,06/21/16,Goddard Park,East Greenwich,"Cat caught, maybe minor back injury",
06/22/16,Virginia Opossum,Mammal,Adult,1,06/22/16,125 Seaview Avenue,Jamestown,"Mange, wounds",
07/04/16,Herring Gull,Bird,Adult,1,07/03/16,Broadway,Newport,Leg badly injured,
07/04/16,Herring Gull,Bird,,1,07/04/16,"In road, finder's address",East Providence,"Eye & hook injury, neuro blind",
07/05/16,Eastern Cottontail,Mammal,Juvenile,2,07/02/16,Finder's address,South Kingstown,Orphaned juvenile,
07/05/16,Common Grackle,Bird,Adult,1,,Finder's address,Cranston,"HBC, head injury",
07/08/16,Common Loon,Bird,,1,,"Breakwater Village, found right next to Camp Cronin (public beach)",Point Judith,"Emaciated, aspergillosis",
07/05/16,Raccoon,Mammal,Juvenile,,06/28/16,Burnt Swump Road,Cumberland,Orphaned juvenile,
07/05/16,Mallard,Bird,Juvenile,3,07/03/16,Off Vet Memorial Parkway,East Providence,Orphaned juvenile,
07/05/16,Starling,Bird,Adult,1,07/05/16,Yard,Cumberland,"Attacked by hawk, leg not improving",
07/05/16,Striped Skunk,Mammal,Juvenile,4,07/05/16,"Portsmouth Abbey, Quarry Lane",Portsmouth,"Orphaned juvenile, mom dead",
07/05/16,Grey Catbird,Bird,Juvenile,1,07/05/16,Backyard,Tiverton,"In cat's mouth, Orphaned juvenile, broken hip",
07/05/16,House Sparrow,Bird,Juvenile,1,07/04/16,Conanicut Yacht Club,Jamestown,Orphaned juvenile,
07/05/16,American Robin,Bird,,1,07/02/16,Backyard,Cranston,Neuro,
07/05/16,American Robin,Bird,Juvenile,1,07/01/16,Beach Pond,Exeter,Orphaned juvenile,
07/05/16,Eastern Grey Squirrel,Mammal,Adult,1,07/05/16,"Morton & Srping Street, at the park",,Broken legs,
07/05/16,American Robin,Bird,Juvenile,1,07/05/16,Finder's address,Warwick,"Orphaned juvenile, ? Injury, attacked by chipmunks",
07/05/16,Northern Mockingbird,Bird,Juvenile,1,07/01/16,,Providence,"Orphaned juvenile, blind left eye, other unknown",
07/06/16,Eastern Cottontail,Mammal,Juvenile,2,07/05/16,Finder's address,North Kingstown,"Orphaned juvenile, dog attack",
03/16/00,Raccoon,Mammal,Juvenile,1,07/06/16,"51 Health Avenue, VNA of RI",Warwick,Orphaned juvenile,no exposure
07/06/16,Banded Pigeon,Bird,Adult,1,07/06/16,Unknown,,"HBC, head & eye injury",
07/06/16,Ruby-throated Hummingbird,Bird,,1,07/06/16,Finder's address,Charlestown,Maybe window strike,
07/06/16,White-footed Mouse,Mammal,Juvenile,1,07/02/16,"Near Zoo, on ground",,Orphaned juvenile,
07/06/16,House Sparrow,Bird,Juvenile,1,07/06/16,Front porch,Exeter,Injury,
07/07/16,Herring Gull,Bird,Juvenile,1,07/07/16,Breakwater Village,Point Judith,Injury,
07/06/16,House Sparrow,Bird,Juvenile,1,07/06/16,Parkview Park,Cranston,"Orphaned juvenile, dog caught",
07/06/16,White-footed Mouse,Mammal,Juvenile,1,07/06/16,Finder's address,North Kingstown,Orphaned juvenile,
07/06/16,American Robin,Bird,Juvenile,1,07/05/16,Finder's address,Cumberland,"Orphaned juvenile, tree cut down",
07/06/16,Rabbit,Mammal,Baby,3,07/03/16,In finder's garden,Warwick,,
07/05/16,White-tailed Deer,Mammal,Juvenile,1,07/04/16,Sandhill Cove Road,Narragansett,"Hypothermic, maggots",
07/07/16,White-footed Mouse,Mammal,Juvenile,3,07/07/16,Living room at finder's address,North Kingstown,Orphaned juvenile,
06/30/16,European Starling,Bird,Juvenile,1,06/30/16,"231 Maple Avenue, Apt#5",Newport,"Orphaned juvenile, fell from 2nd story nest",
07/07/16,Opossum,Mammal,Juvenile,2,07/07/16,Backyard,North Smithfield,Orphaned juvenile,
07/07/16,Bunny,Mammal,Juvenile,1,07/07/16,Front yard,Wakefield,Dog scratched bunny,
07/07/16,American Crow,Bird,Juvenile,1,07/07/16,,Warwick,R leg FX,
07/07/16,Chimney Swift,Bird,Juvenile,3,07/07/16,Finder's address,Cranston,Orphaned juvenile,
07/07/16,Raccoon,Mammal,Juvenile,1,07/07/16,3 Pleasant Street,Westerly,"Orphaned juvenile, blind",
07/07/16,Eastern Cottontail,Mammal,Juvenile,4,07/07/16,Yard,Narragansett,"Orphaned juvenile, dog caught, very wounded",
07/07/16,House Sparrow,Bird,Juvenile,3,07/07/16,,,Orphaned juvenile,
07/07/16,Eastern Grey Squirrel,Mammal,Adult,1,07/07/16,164 Arlington Avenue,Warwick,Injury,
07/08/16,White-footed Mouse,Mammal,Juvenile,3,07/07/16,Farmer's Daughter,North Kingstown,"Orphaned juvenile, pinkies",
07/08/16,European Starling,Bird,Juvenile,1,07/06/16,Smith Street,Providence,"Orphaned juvenile, found in middle of street, super skinny & unresponsive",
07/08/16,Big Brown Bat,Mammal,Juvenile,1,07/08/16,"Play Yard Dog Daycare, 143 Danielson Pike",Scituate,"Sternal on ground, wings spread, not reactive","Dog nosed/pawed/sniffed bat, handler was gloved"
07/08/16,Wood Thrush,Bird,Adult,1,07/08/16,Finder's address,Westerly,Possible window strike,
06/08/16,Eastern Cottontail,Mammal,Juvenile,5,06/07/16,,Green Hill,"Orphaned juvenile, nest removed due to dog",
07/08/16,American Robin,Bird,Fledgling,1,07/08/16,,Westerly,Broken wing,
07/08/16,Gray Catbird,Bird,Juvenile,1,07/08/16,Yard,Warwick,Injury,
07/08/16,Mourning Dove,Bird,,1,07/07/16,Oakland Beach,Warwick,"Missing tail feathers, abscess on R leg",
07/08/16,House Sparrow,Bird,Juvenile,2,07/08/16,Wilcox Park,Westerly,Orphaned juvenile,
07/08/16,Mourning Dove,Bird,,1,07/08/16,Finder's address,Wakefield,Died,
07/08/16,House Sparrow,Bird,Juvenile,1,07/08/16,Backyard,Cranston,,
07/08/16,Mute Swan,Bird,Juvenile,1,07/08/16,Lower Sprague Reservoir,,Injury,
06/25/16,American Robin,Bird,Juvenile,1,06/25/16,Waldron Road,North Kingstown,"Bruised L wing, back injury, HBC",
07/09/16,Chimney Swift,Bird,Juvenile,4,07/08/16,Finder's address,Woonsocket,Orphaned juvenile,
07/09/16,Eastern Phoebe,Bird,Juvenile,1,07/08/16,"Westwood YMCA Camp, Harkney Hill",Coventry,"Orphaned juvenile, dehydrated",
07/09/16,Crow,Bird,Adult,1,07/09/16,Finder's address,Westerly,"Wing fracture, very thin",
07/09/16,Canada Goose,Bird,Juvenile,1,07/08/16,Maple Root Pond,Coventry,"Died, Necropsy",
07/09/16,Common Loon,Bird,Juvenile,1,07/09/16,"Marine Avenue, Bill & Alice Harsch property",Jamestown,"Emaciated, broken legs",
07/09/16,Eastern Cottontail,Mammal,Adult,1,07/09/16,Finder's address,Cranston,"Possible HBC, Cat attack, not improving",
07/09/16,Northern Mockingbird,Bird,Juvenile,2,07/09/16,,Warwick,"Orphaned juvenile, neck injury",
07/10/16,American Robin,Bird,Juvenile,1,07/10/16,Driveway,Providence,Injury,
07/11/16,Brown-headed Cowbird,Bird,Juvenile,1,07/10/16,,North Kingstown,Orphaned juvenile,
